order_id,customer_id,order_date,total_amount,status
7700,151,2020-09-03,79.98,Confirmed
7701,143,2023-04-19,79.98,Shipped
7702,259,2024-01-24,134.97,Delivered
7703,555,2023-03-06,99.99,Confirmed
7704,682,2021-06-27,99.99,Processed
7705,922,2022-05-24,284.94,Processed
7706,564,2024-05-05,29.99,Delivered
7707,70,2023-08-26,99.98,Confirmed
7708,839,2022-11-10,245.94,Delivered
7709,407,2022-12-31,29.99,Confirmed
7710,792,2024-01-09,59.99,Processed
7711,622,2022-07-26,59.98,Confirmed
7712,530,2023-03-25,49.99,Shipped
7713,270,2023-11-24,199.98,Shipped
7714,737,2022-05-02,239.96,Processed
7715,124,2023-10-24,237.92,Shipped
7716,237,2023-09-30,19.99,Delivered
7717,21,2022-11-19,119.99,Shipped
7718,420,2022-12-25,24.99,Processed
7719,135,2022-06-08,49.99,Confirmed
7720,587,2023-01-18,174.97,Processed
7721,169,2024-03-04,332.95,Processed
7722,560,2023-05-19,49.99,Processed
7723,311,2023-04-18,199.97,Delivered
7724,727,2021-06-22,114.97,Shipped
7725,835,2023-04-23,129.98,Delivered
7726,649,2018-09-12,24.99,Processed
7727,506,2023-12-18,184.96,Confirmed
7728,670,2024-05-06,25.98,Shipped
7729,189,2022-12-04,49.99,Confirmed
7730,301,2021-02-03,29.99,Shipped
7731,334,2020-06-21,69.99,Shipped
7732,516,2024-05-12,129.98,Processed
7733,149,2023-08-10,29.99,Delivered
7734,336,2023-01-20,12.99,Confirmed
7735,801,2023-06-18,119.99,Shipped
7736,135,2023-11-01,35.98,Confirmed
7737,19,2022-08-13,379.96,Processed
7738,561,2023-10-01,19.99,Confirmed
7739,321,2023-02-09,37.98,Confirmed
7740,615,2024-05-23,24.99,Processed
7741,786,2024-05-16,139.98,Delivered
7742,794,2023-03-24,84.98,Shipped
7743,628,2020-02-23,59.98,Shipped
7744,67,2023-12-15,19.99,Shipped
7745,921,2022-07-14,149.97,Shipped
7746,219,2024-04-12,99.98,Processed
7747,20,2022-11-01,29.99,Shipped
7748,991,2022-06-17,49.99,Confirmed
7749,118,2024-02-04,29.99,Delivered
7750,928,2022-09-21,19.99,Processed
7751,58,2023-12-05,119.97,Processed
7752,782,2024-05-31,69.99,Shipped
7753,129,2020-12-05,154.95,Delivered
7754,149,2023-04-14,169.97,Confirmed
7755,856,2021-12-27,19.99,Delivered
7756,955,2023-07-16,39.98,Processed
7757,158,2022-05-27,59.99,Delivered
7758,588,2024-05-19,109.97,Shipped
7759,490,2024-05-31,99.98,Delivered
7760,588,2021-12-12,59.98,Shipped
7761,885,2023-04-04,29.99,Delivered
7762,585,2020-10-30,89.96,Delivered
7763,633,2022-07-15,119.98,Delivered
7764,937,2023-06-23,249.97,Shipped
7765,534,2022-09-12,149.98,Delivered
7766,171,2022-10-28,169.96,Confirmed
7767,402,2022-06-23,12.99,Shipped
7768,895,2023-12-05,19.99,Processed
7769,615,2024-02-15,18.99,Shipped
7770,37,2023-11-16,119.99,Confirmed
7771,124,2023-12-23,59.98,Delivered
7772,422,2023-05-08,39.98,Delivered
7773,501,2023-07-17,49.99,Processed
7774,144,2023-04-21,119.97,Processed
7775,910,2024-03-24,287.93,Shipped
7776,787,2024-04-24,69.99,Confirmed
7777,743,2019-09-01,149.97,Processed
7778,507,2024-05-05,89.97,Delivered
7779,228,2022-10-10,31.98,Processed
7780,480,2024-05-09,18.99,Processed
7781,580,2020-10-07,59.98,Shipped
7782,916,2022-02-03,144.96,Shipped
7783,995,2023-05-03,172.97,Processed
7784,567,2019-06-25,89.97,Shipped
7785,927,2023-08-01,69.98,Processed
7786,674,2024-04-18,99.99,Confirmed
7787,984,2023-05-12,39.98,Shipped
7788,38,2024-02-13,29.99,Processed
7789,228,2022-12-11,59.97,Confirmed
7790,271,2023-12-12,129.99,Processed
7791,275,2021-04-26,129.99,Delivered
7792,534,2024-02-25,69.99,Shipped
7793,307,2022-07-19,69.99,Confirmed
7794,343,2023-10-30,248.96,Shipped
7795,45,2023-10-13,338.94,Delivered
7796,125,2023-12-02,59.98,Shipped
7797,807,2024-05-27,49.99,Delivered
7798,580,2020-06-30,239.93,Delivered
7799,862,2021-12-05,19.99,Shipped
7800,668,2024-02-25,119.99,Confirmed
7801,435,2023-06-07,59.98,Processed
7802,652,2024-03-24,24.99,Shipped
7803,231,2024-04-30,148.98,Processed
7804,388,2024-04-15,79.98,Processed
7805,571,2024-03-27,99.98,Confirmed
7806,57,2023-06-09,201.95,Processed
7807,600,2023-08-21,129.99,Processed
7808,63,2022-07-08,74.98,Shipped
7809,168,2021-04-15,129.97,Processed
7810,448,2023-06-18,244.95,Confirmed
7811,436,2023-02-07,49.99,Shipped
7812,342,2022-09-18,88.97,Shipped
7813,78,2023-09-14,129.99,Processed
7814,308,2024-05-05,49.98,Confirmed
7815,19,2021-01-09,179.98,Confirmed
7816,833,2021-09-17,39.98,Processed
7817,232,2023-12-19,169.97,Confirmed
7818,278,2024-04-22,159.96,Delivered
7819,443,2024-02-04,24.99,Processed
7820,870,2024-04-19,94.98,Confirmed
7821,965,2021-11-27,189.97,Delivered
7822,352,2024-05-06,249.95,Processed
7823,317,2023-10-08,119.98,Confirmed
7824,827,2024-04-10,24.99,Delivered
7825,552,2022-02-25,79.98,Processed
7826,383,2020-12-09,202.95,Confirmed
7827,342,2022-03-29,54.98,Delivered
7828,688,2023-12-05,24.99,Delivered
7829,102,2023-12-01,245.94,Shipped
7830,49,2022-05-14,309.94,Processed
7831,269,2022-10-28,19.99,Shipped
7832,306,2024-01-30,59.98,Processed
7833,597,2021-12-11,284.94,Delivered
7834,255,2023-08-03,24.99,Delivered
7835,766,2020-07-11,49.99,Shipped
7836,127,2023-09-19,99.99,Confirmed
7837,35,2021-01-02,39.98,Delivered
7838,682,2022-06-20,49.99,Shipped
7839,791,2023-04-17,329.97,Confirmed
7840,447,2019-03-16,31.98,Confirmed
7841,472,2022-02-15,169.98,Shipped
7842,776,2023-12-29,319.96,Confirmed
7843,976,2021-03-08,99.97,Confirmed
7844,882,2023-01-24,165.94,Shipped
7845,185,2019-01-18,99.99,Processed
7846,69,2023-06-14,187.96,Shipped
7847,851,2023-09-11,24.99,Shipped
7848,89,2023-05-31,169.98,Delivered
7849,9,2022-07-11,69.99,Shipped
7850,226,2022-10-19,49.98,Delivered
7851,312,2023-05-18,37.98,Processed
7852,687,2023-02-06,29.99,Delivered
7853,52,2021-11-08,159.98,Processed
7854,622,2023-08-02,25.98,Shipped
7855,366,2024-04-23,139.98,Delivered
7856,869,2023-07-20,29.99,Confirmed
7857,538,2023-08-13,57.97,Processed
7858,709,2019-10-04,99.99,Shipped
7859,679,2021-09-30,90.97,Confirmed
7860,727,2023-04-01,99.96,Processed
7861,39,2023-09-21,224.95,Processed
7862,168,2021-09-10,209.95,Confirmed
7863,765,2021-05-17,99.98,Shipped
7864,52,2024-01-29,359.97,Processed
7865,953,2023-05-18,99.98,Delivered
7866,533,2022-09-08,118.97,Shipped
7867,52,2022-11-27,99.98,Processed
7868,733,2024-03-08,194.97,Shipped
7869,856,2022-02-16,54.98,Shipped
7870,6,2021-04-02,49.98,Confirmed
7871,420,2022-11-17,69.98,Processed
7872,131,2024-04-12,95.95,Processed
7873,320,2024-05-23,265.91,Confirmed
7874,307,2024-04-26,99.99,Processed
7875,90,2021-12-05,12.99,Confirmed
7876,927,2024-02-27,15.99,Shipped
7877,62,2023-09-08,299.96,Delivered
7878,408,2023-08-01,19.99,Processed
7879,228,2022-03-10,29.99,Shipped
7880,427,2023-03-23,155.94,Shipped
7881,676,2024-05-21,29.99,Shipped
7882,218,2023-12-26,119.99,Delivered
7883,788,2024-05-11,29.99,Shipped
7884,136,2023-05-08,25.98,Processed
7885,587,2023-08-11,139.98,Delivered
7886,923,2022-08-24,99.98,Processed
7887,557,2023-08-31,49.99,Processed
7888,3,2023-09-29,599.95,Processed
7889,636,2024-05-07,139.98,Shipped
7890,672,2023-09-02,59.99,Confirmed
7891,159,2023-07-24,69.97,Confirmed
7892,971,2022-11-19,12.99,Delivered
7893,31,2022-07-28,15.99,Delivered
7894,218,2023-10-16,49.98,Delivered
7895,166,2019-06-03,59.98,Processed
7896,106,2024-02-13,159.97,Delivered
7897,126,2023-11-01,164.98,Processed
7898,289,2024-04-25,69.99,Shipped
7899,175,2024-02-12,99.99,Processed
7900,898,2023-11-05,179.96,Shipped
7901,786,2024-05-01,59.99,Processed
7902,787,2021-02-23,49.99,Shipped
7903,693,2021-10-26,119.98,Shipped
7904,288,2020-09-08,15.99,Shipped
7905,327,2023-08-01,49.99,Processed
7906,174,2024-01-19,59.99,Delivered
7907,269,2022-07-24,19.99,Shipped
7908,927,2023-04-05,89.98,Confirmed
7909,909,2024-05-18,59.99,Delivered
7910,627,2024-02-11,169.97,Processed
7911,51,2023-10-21,49.99,Confirmed
7912,145,2021-02-07,15.99,Shipped
7913,179,2022-06-14,39.98,Shipped
7914,359,2019-09-16,12.99,Processed
7915,213,2021-11-25,119.99,Confirmed
7916,195,2020-05-12,69.98,Shipped
7917,193,2023-02-09,77.96,Shipped
7918,559,2024-02-12,99.98,Confirmed
7919,740,2022-05-23,19.99,Processed
7920,788,2023-08-11,129.97,Delivered
7921,616,2024-04-20,69.99,Confirmed
7922,330,2021-03-02,156.96,Confirmed
7923,597,2022-03-26,37.98,Processed
7924,709,2019-11-14,129.98,Confirmed
7925,509,2022-11-04,169.98,Confirmed
7926,97,2020-11-25,49.99,Confirmed
7927,266,2024-04-30,24.99,Shipped
7928,584,2023-02-17,119.98,Processed
7929,591,2023-11-05,49.99,Shipped
7930,92,2021-12-31,49.99,Shipped
7931,859,2020-11-25,129.99,Confirmed
7932,774,2023-12-08,99.98,Confirmed
7933,768,2021-01-06,159.98,Confirmed
7934,527,2022-02-15,49.99,Confirmed
7935,239,2021-12-30,37.98,Processed
7936,239,2021-09-25,49.99,Shipped
7937,888,2024-04-16,159.98,Delivered
7938,448,2024-03-23,54.98,Delivered
7939,422,2021-05-11,264.95,Processed
7940,654,2021-02-04,131.96,Processed
7941,420,2023-08-01,19.99,Processed
7942,351,2022-01-22,19.99,Shipped
7943,266,2024-05-24,59.98,Processed
7944,370,2023-07-25,39.98,Processed
7945,61,2020-08-28,179.98,Confirmed
7946,302,2020-06-16,99.98,Confirmed
7947,92,2022-05-09,255.93,Confirmed
7948,494,2023-06-15,49.98,Shipped
7949,88,2023-01-06,299.98,Confirmed
7950,558,2022-09-29,149.98,Delivered
7951,939,2023-05-13,159.96,Shipped
7952,804,2020-11-18,59.99,Shipped
7953,323,2021-05-24,199.97,Processed
7954,228,2023-06-13,18.99,Confirmed
7955,322,2021-03-02,109.97,Delivered
7956,910,2024-04-25,19.99,Shipped
7957,269,2021-10-26,29.99,Delivered
7958,157,2020-10-17,49.99,Delivered
7959,158,2023-03-12,114.98,Delivered
7960,36,2023-11-01,124.98,Shipped
7961,726,2024-01-04,149.98,Delivered
7962,115,2023-08-22,159.96,Processed
7963,506,2023-10-12,49.98,Shipped
7964,662,2019-12-05,149.98,Delivered
7965,868,2022-01-27,49.98,Shipped
7966,663,2022-03-20,39.98,Processed
7967,856,2022-03-18,299.98,Shipped
7968,786,2024-04-27,40.98,Delivered
7969,6,2019-12-21,101.96,Shipped
7970,893,2024-03-14,289.96,Delivered
7971,235,2024-05-25,87.96,Delivered
7972,772,2023-01-02,149.99,Confirmed
7973,456,2024-05-07,59.98,Delivered
7974,273,2019-09-24,139.97,Delivered
7975,556,2022-09-12,399.96,Delivered
7976,644,2023-05-07,62.98,Processed
7977,98,2023-12-07,99.99,Shipped
7978,722,2021-01-02,124.98,Confirmed
7979,319,2020-11-28,19.99,Shipped
7980,517,2024-04-17,19.99,Processed
7981,652,2024-05-25,109.98,Confirmed
7982,769,2020-05-27,49.99,Processed
7983,369,2024-02-26,139.98,Delivered
7984,166,2020-06-02,99.99,Delivered
7985,454,2023-01-15,109.97,Confirmed
7986,760,2023-11-26,59.98,Confirmed
7987,255,2022-05-08,214.96,Confirmed
7988,751,2023-05-28,49.99,Delivered
7989,500,2022-08-22,39.98,Processed
7990,590,2023-01-20,324.92,Processed
7991,133,2024-03-28,62.98,Confirmed
7992,926,2024-01-12,49.99,Delivered
7993,469,2018-09-06,19.99,Shipped
7994,486,2022-09-02,404.93,Shipped
7995,130,2020-02-04,249.98,Processed
7996,756,2024-01-09,89.97,Delivered
7997,404,2023-11-12,99.99,Confirmed
7998,858,2020-07-14,49.99,Processed
7999,952,2024-04-06,59.98,Shipped
8000,886,2020-09-30,39.98,Processed
8001,545,2023-02-17,64.99,Delivered
8002,696,2023-05-22,304.92,Shipped
8003,265,2023-10-16,369.95,Shipped
8004,245,2023-08-21,69.99,Confirmed
8005,907,2023-09-23,185.95,Shipped
8006,624,2024-05-09,189.97,Confirmed
8007,75,2020-08-05,49.98,Delivered
8008,76,2021-09-17,49.99,Confirmed
8009,330,2024-02-12,18.99,Shipped
8010,366,2024-04-17,15.99,Confirmed
8011,882,2021-01-29,64.99,Processed
8012,339,2021-12-24,31.98,Shipped
8013,315,2023-06-20,341.92,Shipped
8014,910,2023-11-27,199.96,Processed
8015,818,2022-11-14,89.96,Delivered
8016,377,2020-12-12,379.94,Shipped
8017,566,2022-01-28,95.96,Processed
8018,264,2023-09-07,389.93,Processed
8019,46,2023-11-04,259.98,Confirmed
8020,920,2022-02-22,69.98,Processed
8021,426,2023-05-07,333.91,Confirmed
8022,1000,2021-03-17,99.99,Shipped
8023,935,2023-11-14,24.99,Confirmed
8024,257,2022-04-24,138.98,Shipped
8025,950,2021-12-30,89.97,Shipped
8026,22,2023-09-12,45.98,Processed
8027,608,2023-04-24,99.99,Confirmed
8028,304,2024-02-26,69.99,Confirmed
8029,7,2023-11-14,59.98,Confirmed
8030,134,2019-11-24,164.98,Delivered
8031,965,2023-06-03,115.97,Confirmed
8032,672,2023-02-17,49.99,Processed
8033,394,2024-04-23,64.97,Confirmed
8034,183,2022-10-20,19.99,Delivered
8035,752,2019-03-16,59.98,Delivered
8036,983,2021-06-25,369.94,Confirmed
8037,991,2024-03-03,49.99,Shipped
8038,524,2023-11-03,89.98,Confirmed
8039,896,2023-12-28,225.94,Confirmed
8040,529,2020-04-18,19.99,Confirmed
8041,52,2022-11-26,279.97,Processed
8042,953,2019-06-15,49.98,Shipped
8043,204,2021-03-20,49.99,Processed
8044,605,2020-12-22,99.97,Confirmed
8045,770,2023-08-23,129.97,Confirmed
8046,267,2024-05-31,119.98,Processed
8047,597,2022-08-28,329.96,Shipped
8048,830,2023-12-23,99.99,Shipped
8049,89,2022-06-05,29.99,Confirmed
8050,189,2023-07-22,25.98,Confirmed
8051,231,2024-05-29,89.97,Shipped
8052,728,2019-12-03,69.97,Confirmed
8053,274,2024-02-03,177.96,Delivered
8054,518,2022-07-08,129.96,Confirmed
8055,549,2023-03-30,74.98,Processed
8056,249,2023-07-23,49.99,Processed
8057,342,2020-07-15,49.98,Confirmed
8058,790,2023-08-27,69.99,Shipped
8059,276,2020-04-10,49.98,Confirmed
8060,19,2022-12-03,174.98,Shipped
8061,515,2023-09-13,134.98,Delivered
8062,111,2024-04-28,39.98,Delivered
8063,146,2023-09-30,49.99,Delivered
8064,377,2021-07-09,109.97,Confirmed
8065,656,2023-09-26,31.98,Delivered
8066,488,2020-04-19,69.98,Shipped
8067,175,2024-04-03,24.99,Processed
8068,448,2023-08-30,129.98,Processed
8069,937,2023-07-12,139.96,Processed
8070,831,2022-09-19,59.98,Shipped
8071,999,2023-06-16,99.99,Delivered
8072,571,2024-05-06,24.99,Delivered
8073,953,2022-06-17,49.99,Confirmed
8074,412,2023-09-06,179.97,Confirmed
8075,259,2024-02-01,279.96,Confirmed
8076,379,2024-05-31,239.95,Confirmed
8077,624,2024-04-30,254.96,Shipped
8078,186,2023-04-27,228.96,Processed
8079,762,2020-11-08,68.97,Shipped
8080,578,2023-09-06,269.96,Delivered
8081,808,2023-05-27,99.98,Processed
8082,406,2021-10-01,109.97,Delivered
8083,726,2019-11-19,299.96,Confirmed
8084,694,2021-04-05,39.98,Delivered
8085,23,2023-06-27,189.97,Delivered
8086,601,2019-03-14,124.96,Processed
8087,909,2024-04-28,49.98,Shipped
8088,446,2022-12-16,115.98,Shipped
8089,38,2023-09-13,39.98,Confirmed
8090,945,2020-04-09,45.98,Delivered
8091,514,2022-06-01,29.99,Confirmed
8092,452,2022-10-06,329.95,Confirmed
8093,411,2021-09-30,319.96,Processed
8094,153,2022-10-15,29.99,Delivered
8095,211,2024-04-13,69.99,Processed
8096,972,2023-04-21,99.99,Confirmed
8097,545,2022-07-05,24.99,Delivered
8098,617,2024-03-14,223.9,Shipped
8099,283,2023-05-29,151.96,Confirmed
8100,707,2023-06-30,129.99,Confirmed
8101,656,2021-10-28,99.99,Confirmed
8102,73,2018-08-22,59.99,Confirmed
8103,460,2022-09-29,24.99,Delivered
8104,432,2022-07-09,59.98,Delivered
8105,32,2023-01-22,39.98,Delivered
8106,945,2020-07-30,195.95,Confirmed
8107,712,2018-04-09,119.98,Delivered
8108,259,2024-02-29,219.96,Processed
8109,43,2020-12-26,99.98,Processed
8110,22,2024-05-21,99.98,Delivered
8111,994,2021-12-08,49.98,Shipped
8112,936,2022-11-25,24.99,Processed
8113,282,2023-02-22,179.94,Confirmed
8114,659,2022-08-15,439.94,Shipped
8115,749,2022-07-18,138.96,Delivered
8116,890,2023-07-02,135.97,Processed
8117,259,2024-03-26,31.98,Shipped
8118,248,2019-04-08,259.92,Processed
8119,628,2021-08-13,31.98,Confirmed
8120,163,2023-08-21,59.99,Confirmed
8121,340,2021-07-21,119.98,Confirmed
8122,112,2024-04-22,149.98,Processed
8123,848,2023-07-05,24.99,Shipped
8124,474,2023-04-19,532.86,Processed
8125,632,2024-05-13,299.95,Shipped
8126,852,2022-07-18,209.96,Processed
8127,475,2020-10-07,49.98,Delivered
8128,913,2024-01-18,12.99,Confirmed
8129,19,2022-08-18,75.98,Delivered
8130,106,2024-03-18,59.98,Shipped
8131,197,2022-05-26,75.97,Confirmed
8132,773,2022-06-26,99.98,Delivered
8133,353,2023-01-12,19.99,Confirmed
8134,967,2022-10-25,49.99,Processed
8135,971,2023-02-04,62.97,Confirmed
8136,186,2023-12-08,159.97,Shipped
8137,922,2021-10-02,119.96,Shipped
8138,964,2022-05-02,49.98,Confirmed
8139,722,2022-07-21,49.99,Shipped
8140,949,2021-02-06,49.98,Shipped
8141,179,2022-10-15,99.99,Shipped
8142,132,2022-10-29,159.96,Shipped
8143,53,2022-04-05,49.98,Processed
8144,624,2024-05-14,279.94,Delivered
8145,726,2019-05-19,69.99,Shipped
8146,946,2024-02-08,401.92,Shipped
8147,795,2024-04-17,29.99,Shipped
8148,765,2021-04-23,129.97,Delivered
8149,842,2024-03-03,49.99,Shipped
8150,39,2023-05-05,19.99,Confirmed
8151,111,2024-03-08,49.99,Confirmed
8152,139,2023-01-28,59.99,Processed
8153,259,2024-04-21,49.98,Confirmed
8154,288,2024-03-22,39.98,Processed
8155,559,2024-04-21,64.99,Confirmed
8156,541,2023-05-25,99.98,Processed
8157,842,2022-04-16,15.99,Delivered
8158,86,2024-05-03,51.97,Processed
8159,492,2022-03-20,179.95,Processed
8160,917,2024-03-02,99.99,Processed
8161,344,2022-10-26,79.97,Confirmed
8162,262,2024-03-07,119.99,Confirmed
8163,508,2022-04-22,99.98,Delivered
8164,359,2018-11-04,59.98,Confirmed
8165,301,2019-04-26,59.97,Shipped
8166,877,2023-12-16,159.95,Shipped
8167,260,2024-01-07,129.99,Delivered
8168,593,2023-11-12,243.92,Delivered
8169,179,2022-07-20,79.97,Shipped
8170,983,2020-10-14,129.97,Processed
8171,215,2024-05-23,279.94,Shipped
8172,438,2020-03-14,25.98,Delivered
8173,18,2023-12-28,15.99,Delivered
8174,376,2022-08-06,74.98,Shipped
8175,40,2021-01-11,18.99,Confirmed
8176,858,2019-10-29,69.99,Confirmed
8177,466,2024-04-17,65.96,Shipped
8178,613,2023-01-23,209.97,Delivered
8179,728,2021-12-29,49.99,Confirmed
8180,572,2024-03-12,49.98,Delivered
8181,977,2023-11-10,38.98,Confirmed
8182,842,2021-12-03,79.98,Confirmed
8183,127,2024-03-15,37.98,Delivered
8184,575,2022-08-01,129.99,Shipped
8185,463,2023-08-27,59.99,Processed
8186,509,2023-07-13,49.99,Processed
8187,8,2019-01-06,65.98,Shipped
8188,694,2022-01-09,39.99,Confirmed
8189,202,2021-05-07,69.99,Confirmed
8190,411,2019-12-21,49.99,Processed
8191,506,2024-01-18,289.96,Confirmed
8192,718,2023-10-23,69.99,Delivered
8193,528,2024-05-13,19.99,Delivered
8194,178,2023-10-15,155.94,Confirmed
8195,135,2021-11-28,129.99,Confirmed
8196,968,2024-04-02,289.95,Processed
8197,153,2018-09-19,29.99,Confirmed
8198,877,2023-11-20,254.96,Confirmed
8199,601,2021-08-29,489.96,Confirmed
8200,232,2024-03-08,199.96,Shipped
8201,180,2019-12-07,423.9,Confirmed
8202,644,2023-12-02,109.96,Delivered
8203,844,2020-10-16,89.97,Processed
8204,702,2024-01-18,37.98,Shipped
8205,285,2023-08-21,99.99,Processed
8206,764,2020-07-03,29.99,Delivered
8207,541,2019-09-27,174.97,Processed
8208,723,2023-07-24,134.97,Confirmed
8209,910,2024-04-09,24.99,Shipped
8210,408,2024-01-05,119.98,Confirmed
8211,243,2024-05-23,369.95,Confirmed
8212,711,2022-11-08,54.98,Delivered
8213,626,2024-05-18,25.98,Processed
8214,233,2020-01-09,129.98,Confirmed
8215,425,2024-05-08,259.98,Shipped
8216,412,2021-07-08,31.98,Shipped
8217,584,2020-07-29,24.99,Confirmed
8218,409,2022-02-21,135.96,Confirmed
8219,249,2024-03-29,67.97,Confirmed
8220,25,2023-12-20,59.99,Confirmed
8221,659,2022-08-06,49.98,Confirmed
8222,510,2022-02-15,129.99,Shipped
8223,296,2021-06-23,189.95,Confirmed
8224,688,2023-04-27,339.97,Delivered
8225,950,2023-10-27,29.99,Confirmed
8226,390,2023-11-19,104.97,Delivered
8227,495,2023-03-09,19.99,Confirmed
8228,331,2023-10-04,158.95,Processed
8229,418,2020-11-21,37.98,Shipped
8230,915,2023-01-06,59.99,Shipped
8231,299,2020-06-15,39.98,Shipped
8232,722,2021-06-10,49.98,Shipped
8233,438,2021-03-24,29.99,Delivered
8234,456,2023-12-23,65.97,Shipped
8235,238,2022-11-18,69.99,Shipped
8236,536,2020-12-18,45.97,Processed
8237,273,2021-05-07,39.98,Delivered
8238,704,2022-05-03,99.99,Shipped
8239,10,2023-02-16,69.98,Processed
8240,943,2022-08-02,129.99,Confirmed
8241,847,2023-10-05,49.99,Confirmed
8242,816,2023-12-15,319.97,Shipped
8243,741,2022-09-06,87.97,Shipped
8244,21,2020-11-07,49.99,Confirmed
8245,797,2024-05-23,99.98,Confirmed
8246,425,2024-03-28,219.94,Shipped
8247,244,2023-02-23,114.98,Processed
8248,990,2024-05-31,159.97,Shipped
8249,725,2022-05-12,39.99,Confirmed
8250,916,2020-11-02,64.99,Shipped
8251,226,2021-11-24,204.95,Confirmed
8252,977,2022-04-14,424.94,Processed
8253,180,2023-07-08,18.99,Confirmed
8254,903,2023-02-13,139.98,Delivered
8255,425,2024-02-27,65.98,Processed
8256,844,2020-07-30,29.99,Delivered
8257,937,2023-05-04,69.97,Delivered
8258,467,2023-11-15,179.96,Shipped
8259,811,2020-09-09,19.99,Confirmed
8260,987,2024-01-20,49.99,Processed
8261,308,2024-04-17,24.99,Confirmed
8262,738,2024-03-09,339.96,Confirmed
8263,722,2019-01-05,49.99,Delivered
8264,221,2021-11-20,325.92,Processed
8265,835,2023-10-19,321.9,Processed
8266,480,2024-05-08,49.99,Processed
8267,336,2023-07-13,139.98,Delivered
8268,897,2023-10-24,166.94,Delivered
8269,749,2022-10-08,29.99,Shipped
8270,562,2023-06-12,109.97,Delivered
8271,720,2020-09-23,139.97,Processed
8272,61,2020-05-11,162.97,Shipped
8273,462,2023-04-02,19.99,Processed
8274,189,2023-07-06,19.99,Processed
8275,665,2019-06-23,18.99,Processed
8276,924,2020-11-16,59.98,Processed
8277,270,2022-08-05,199.97,Delivered
8278,313,2023-07-29,74.98,Confirmed
8279,788,2023-06-25,12.99,Confirmed
8280,942,2022-07-28,99.98,Processed
8281,944,2022-09-17,179.96,Delivered
8282,259,2024-01-25,15.99,Processed
8283,263,2021-10-26,119.99,Delivered
8284,838,2022-12-14,31.98,Processed
8285,405,2024-05-15,59.98,Delivered
8286,62,2023-09-09,59.99,Shipped
8287,302,2024-04-17,49.99,Delivered
8288,956,2020-11-30,69.99,Confirmed
8289,477,2024-04-26,309.94,Confirmed
8290,812,2018-12-14,99.97,Shipped
8291,728,2021-08-08,114.96,Processed
8292,803,2019-07-25,149.98,Delivered
8293,399,2023-12-03,319.97,Shipped
8294,96,2023-04-26,39.98,Confirmed
8295,862,2019-03-05,47.97,Confirmed
8296,565,2024-01-13,19.99,Delivered
8297,580,2021-07-29,129.97,Confirmed
8298,316,2023-01-14,99.99,Confirmed
8299,326,2024-01-27,599.94,Confirmed
8300,101,2022-07-14,99.99,Processed
8301,713,2024-01-06,12.99,Shipped
8302,14,2024-04-22,39.98,Processed
8303,341,2023-12-08,99.98,Confirmed
8304,342,2022-01-16,89.97,Processed
8305,750,2023-07-18,59.98,Confirmed
8306,153,2023-12-02,208.94,Delivered
8307,505,2024-02-12,29.99,Processed
8308,955,2022-09-13,109.97,Shipped
8309,502,2023-10-17,301.96,Confirmed
8310,180,2020-03-31,94.95,Processed
8311,121,2023-06-15,19.99,Delivered
8312,36,2024-05-08,249.95,Confirmed
8313,241,2024-03-15,139.97,Shipped
8314,675,2023-11-27,29.99,Confirmed
8315,42,2024-04-15,37.98,Processed
8316,663,2021-10-29,89.97,Processed
8317,536,2020-08-21,19.99,Shipped
8318,281,2022-09-12,49.99,Confirmed
8319,161,2023-07-29,49.99,Shipped
8320,194,2023-06-23,99.98,Confirmed
8321,319,2022-06-07,59.99,Shipped
8322,586,2018-10-10,79.97,Processed
8323,612,2022-08-04,99.99,Processed
8324,660,2021-06-18,49.99,Shipped
8325,906,2022-04-29,19.99,Delivered
8326,926,2024-04-28,155.97,Delivered
8327,635,2024-04-08,19.99,Delivered
8328,368,2022-03-23,54.98,Shipped
8329,644,2024-01-10,324.97,Confirmed
8330,636,2023-10-02,49.99,Confirmed
8331,332,2022-02-05,185.97,Processed
8332,728,2021-02-15,142.97,Confirmed
8333,946,2024-02-13,49.99,Shipped
8334,134,2019-06-28,99.99,Delivered
8335,633,2022-09-13,29.99,Shipped
8336,875,2024-04-11,114.98,Delivered
8337,58,2024-04-08,147.95,Shipped
8338,467,2020-07-02,119.98,Confirmed
8339,868,2021-06-20,214.95,Shipped
8340,716,2024-05-03,119.99,Processed
8341,87,2023-10-17,89.97,Confirmed
8342,503,2024-03-22,99.99,Processed
8343,319,2024-05-06,247.94,Delivered
8344,69,2021-05-14,29.99,Shipped
8345,334,2023-12-26,19.99,Confirmed
8346,183,2023-10-31,59.98,Shipped
8347,81,2024-04-12,39.98,Processed
8348,388,2024-04-10,19.99,Processed
8349,915,2023-06-03,19.99,Shipped
8350,521,2023-11-04,145.97,Confirmed
8351,780,2023-10-12,339.95,Processed
8352,309,2023-07-17,319.96,Delivered
8353,360,2024-03-05,59.97,Confirmed
8354,260,2023-12-28,179.95,Shipped
8355,267,2024-05-31,19.99,Processed
8356,659,2022-03-27,99.98,Shipped
8357,960,2023-06-25,69.99,Delivered
8358,729,2024-01-07,79.98,Shipped
8359,998,2024-05-11,15.99,Delivered
8360,75,2021-06-21,99.98,Processed
8361,290,2023-12-22,29.99,Confirmed
8362,972,2023-02-08,99.97,Delivered
8363,615,2024-01-05,49.99,Delivered
